,tau,a_star,b_star,a_Bayes,b_Bayes
328,0.32899999999999996,0.4151746289562669,259.57319498120444,0.9471960324805602,-1.2119097780260386
329,0.33,0.3491784632625002,285.35546960687003,0.9910132186706586,7.577060989240483
330,0.331,0.4745868583003899,240.95460128911225,0.9886550248498558,-0.4755148285416153
331,0.332,0.15283215531037744,402.80786675302966,0.872165304501486,11.624518571302856
332,0.33299999999999996,0.4349871542641809,254.13882089700357,0.9454025713208796,13.255702244490312
333,0.33399999999999996,0.3446302287486927,279.2249622588391,0.9238857093206928,13.56661217986403
334,0.335,0.2604647278348086,343.58488763591185,1.0774084576897645,2.4501053243986703
335,0.336,0.3958137382630961,255.23726223127048,1.014823071250867,13.889378088568554
336,0.337,0.4827117812161629,222.1479837307713,0.9496391369397058,1.0420231571750866
337,0.33799999999999997,0.3776648321197938,272.91238725003416,1.099829316663039,3.096125648353444
338,0.33899999999999997,-0.0014574604087711615,499.9139001920217,1.0947639484720586,2.0073483151916056
339,0.34,0.3090550570717491,315.0788202813405,0.9945054801525874,-0.3753919251391986
340,0.341,0.5557208598486296,209.79584933653354,1.001138243106681,3.443575827903034
341,0.342,0.4547581566476614,243.4625608498322,0.970803613208528,0.8847456931481494
342,0.34299999999999997,0.5022767028280626,225.76008981780444,0.9819518784362976,1.17974697072139
343,0.34400000000000003,0.10265956743807117,430.832366274335,0.9123462437603396,9.338563393974413
344,0.34500000000000003,0.6536189048618617,153.76379434633134,0.954232445105511,6.185269384894588
345,0.34600000000000003,0.2523703754472785,367.44165237383993,0.8125010380777997,7.920888314759455
346,0.34700000000000003,0.3746788890832341,276.33461076292684,1.0193260470466003,1.2804659241866578
347,0.34800000000000003,0.1922052228998052,371.3872942447102,1.003300650215059,24.270683395201548
348,0.34900000000000003,0.18340172655398068,408.21330825846434,0.9905287039660259,4.502077875916328
349,0.35000000000000003,0.02143399029866526,492.0674565039826,1.012682627658977,2.275453783669801
350,0.35100000000000003,0.4124672507118696,260.8642662771738,1.0379249888230535,10.102551882376877
351,0.35200000000000004,0.1525405011636458,398.4778630736766,1.0674537640093966,0.11343119957721548
352,0.353,0.42072313854356136,249.88969473617803,0.9975175851656932,1.2671709329883998
353,0.354,0.3852390538989287,266.32843549126505,1.029275138534279,-4.891231907546795
354,0.355,0.3911725067099422,274.0888037396811,0.9145526261714192,-1.1751310592948478
355,0.35600000000000004,0.15448173617645453,408.4042110310571,0.9811957092381896,2.1703544961971213
356,0.35700000000000004,0.3626512517603797,291.74311757722637,1.0013395839572894,18.56005812764379
357,0.358,0.3455077675446161,316.7751284993218,0.9820795604884072,8.890697572862926
358,0.359,0.3393537911077892,266.88247022861907,0.8664824364735966,1.0655501634128943
359,0.36,0.3309503344196723,300.9738070779325,0.9587480483893276,2.9559465274229098
360,0.361,0.3443197335506701,283.50420823472007,0.948418473955796,5.392962301239723
361,0.36200000000000004,0.6640522162519666,161.31951527014547,0.9888655611851476,-1.322029809163368
362,0.363,0.5226938857921515,198.83360394847242,1.019990861489483,15.992091295729836
363,0.364,0.4369500322198463,244.00796117775258,0.9292564419748488,1.7495853094726703
364,0.365,0.18283663308384546,389.00255817951086,0.9527666912961608,9.128161337397312
365,0.366,0.28088624478904056,317.63548198448564,0.9290251929170844,22.330534223755144
366,0.36700000000000005,-0.00462776854321334,501.7298105521209,1.0160063212862265,5.057091043634847
367,0.368,0.4609324520109702,235.56607712326928,0.9833419946299417,25.2905469125244
368,0.369,0.2988217577942401,306.6981502866193,1.0304552334277344,4.427018595186191
369,0.37,0.33024378712796565,316.15896251569166,1.178700963385686,0.9846437573321084
370,0.371,0.3883272818088812,270.80278781696944,0.7726071738501699,34.87118257248679
